time_date,y_sales,dish_count_in_order_1d,dish_quantity_in_order_avg_1d,dish_base_price,dish_revenue_day_1d,dish_total_quantity_1d,day_order_count_1d,day_total_quantity_1d,day_total_revenue_1d,day_order_variety_1d,avg_order_size_1d,dish_sales_ratio_daily_1d,dish_order_ratio_daily_1d,dish_revenue_ratio_daily_1d,dish_order_size_ratio_1d,day_order_count_3d,day_total_quantity_3d,day_total_revenue_3d,avg_order_size_3d,day_order_variety_3d,dish_count_in_order_3d,dish_quantity_in_order_avg_3d,dish_sales_ratio_daily_3d,dish_order_ratio_daily_3d,dish_revenue_ratio_daily_3d,dish_order_size_ratio_3d,day_order_count_7d,day_total_quantity_7d,day_total_revenue_7d,avg_order_size_7d,day_order_variety_7d,dish_count_in_order_7d,dish_quantity_in_order_avg_7d,dish_sales_ratio_daily_7d,dish_order_ratio_daily_7d,dish_revenue_ratio_daily_7d,dish_order_size_ratio_7d,day_order_count_14d,day_total_quantity_14d,day_total_revenue_14d,avg_order_size_14d,day_order_variety_14d,dish_count_in_order_14d,dish_quantity_in_order_avg_14d,dish_sales_ratio_daily_14d,dish_order_ratio_daily_14d,dish_revenue_ratio_daily_14d,dish_order_size_ratio_14d,day_order_count_30d,day_total_quantity_30d,day_total_revenue_30d,avg_order_size_30d,day_order_variety_30d,dish_count_in_order_30d,dish_quantity_in_order_avg_30d,dish_sales_ratio_daily_30d,dish_order_ratio_daily_30d,dish_revenue_ratio_daily_30d,dish_order_size_ratio_30d
2024-01-01,35,20,1.75,45000,1575000,35,66,1579,72745000,10,23.924242424242426,0.022165927802406588,0.30303030303030304,0.02165097257543474,0.07314756174794174,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-02,81,38,2.1315789473684212,45000,3645000,81,115,2575,123375000,10,22.391304347826086,0.03145631067961165,0.33043478260869563,0.029544072948328268,0.09519672968829843,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-03,75,38,1.9736842105263157,45000,3375000,75,150,3045,150220000,10,20.3,0.024630541871921183,0.25333333333333335,0.022467048329117296,0.09722582317863623,331,7199,346340000,21.749244712990937,30,96,1.9895833333333333,0.026531462703153215,0.29003021148036257,0.02481665415487671,0.08852337153829214,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-04,64,31,2.064516129032258,45000,2880000,64,99,2066,96820000,10,20.86868686868687,0.030977734753146177,0.31313131313131315,0.02974592026440818,0.09892889485682166,364,7686,370415000,21.115384615384617,30,107,2.05607476635514,0.028623471246422068,0.29395604395604397,0.02672677942307952,0.0971171492412521,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-05,21,11,1.9090909090909092,45000,945000,21,60,1168,55855000,10,19.466666666666665,0.01797945205479452,0.18333333333333332,0.016918807626891057,0.0980697384806974,309,6279,302895000,20.320388349514563,30,80,2.0,0.025481764612199396,0.2588996763754045,0.023770613578963005,0.09807481883871844,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-06,57,27,2.111111111111111,45000,2565000,57,93,1884,86750000,10,20.258064516129032,0.030254777070063694,0.2903225806451613,0.029567723342939483,0.10421089879688607,252,5118,239425000,20.30952380952381,30,69,2.0579710144927534,0.027745212973817896,0.27380952380952384,0.026688942257491906,0.10040317737813503,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-07,22,14,1.5714285714285714,45000,990000,22,59,1084,49590000,10,18.372881355932204,0.02029520295202952,0.23728813559322035,0.019963702359346643,0.08552978386926725,212,4136,192195000,19.50943396226415,30,52,1.9230769230769231,0.024177949709864602,0.24528301886792453,0.023413720440177945,0.09593680704895025,642,13401,635355000,20.873831775700936,70,179,1.9832402234636872,0.026490560405939854,0.278816199376947,0.025143423755223458,0.09318706151693554,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-08,100,46,2.1739130434782608,45000,4500000,100,144,3480,164995000,10,24.166666666666668,0.028735632183908046,0.3194444444444444,0.02727355374405285,0.08995502248875561,296,6448,301335000,21.783783783783782,30,87,2.057471264367816,0.027760545905707194,0.2939189189189189,0.02673104684155508,0.09323190171830298,720,15302,727605000,21.252777777777776,70,205,2.048780487804878,0.027447392497712716,0.2847222222222222,0.025975632382955038,0.09558812733705181,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-09,100,49,2.0408163265306123,45000,4500000,100,127,3051,144485000,10,24.023622047244096,0.03277613897082924,0.3858267716535433,0.03114510156763678,0.08495040100602679,330,7615,359070000,23.075757575757574,30,109,2.036697247706422,0.029152987524622455,0.3303030303030303,0.027821873172361934,0.08681173578801656,732,15778,748715000,21.55464480874317,70,216,2.0324074074074074,0.027823551780960833,0.29508196721311475,0.0263852066540673,0.09412436609672728,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-10,45,25,1.8,45000,2025000,45,83,1900,87920000,10,22.89156626506024,0.02368421052631579,0.30120481927710846,0.02303230209281165,0.07863157894736843,354,8431,397400000,23.816384180790962,30,120,2.0416666666666665,0.029059423555924564,0.3389830508474576,0.027742828384499246,0.08451233414738361,665,14633,686415000,22.004511278195487,70,203,2.0147783251231526,0.02795052279095196,0.30526315789473685,0.02681322523546251,0.09146804549226044,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
