time_date,y_sales,dish_count_in_order_1d,dish_quantity_in_order_avg_1d,dish_base_price,dish_revenue_day_1d,dish_total_quantity_1d,day_order_count_1d,day_total_quantity_1d,day_total_revenue_1d,day_order_variety_1d,avg_order_size_1d,dish_sales_ratio_daily_1d,dish_order_ratio_daily_1d,dish_revenue_ratio_daily_1d,dish_order_size_ratio_1d,day_order_count_3d,day_total_quantity_3d,day_total_revenue_3d,avg_order_size_3d,day_order_variety_3d,dish_count_in_order_3d,dish_quantity_in_order_avg_3d,dish_sales_ratio_daily_3d,dish_order_ratio_daily_3d,dish_revenue_ratio_daily_3d,dish_order_size_ratio_3d,day_order_count_7d,day_total_quantity_7d,day_total_revenue_7d,avg_order_size_7d,day_order_variety_7d,dish_count_in_order_7d,dish_quantity_in_order_avg_7d,dish_sales_ratio_daily_7d,dish_order_ratio_daily_7d,dish_revenue_ratio_daily_7d,dish_order_size_ratio_7d,day_order_count_14d,day_total_quantity_14d,day_total_revenue_14d,avg_order_size_14d,day_order_variety_14d,dish_count_in_order_14d,dish_quantity_in_order_avg_14d,dish_sales_ratio_daily_14d,dish_order_ratio_daily_14d,dish_revenue_ratio_daily_14d,dish_order_size_ratio_14d,day_order_count_30d,day_total_quantity_30d,day_total_revenue_30d,avg_order_size_30d,day_order_variety_30d,dish_count_in_order_30d,dish_quantity_in_order_avg_30d,dish_sales_ratio_daily_30d,dish_order_ratio_daily_30d,dish_revenue_ratio_daily_30d,dish_order_size_ratio_30d
2024-01-01,51,27,1.8888888888888888,30000,1530000,51,66,1579,72745000,10,23.924242424242426,0.03229892336922103,0.4090909090909091,0.021032373358993744,0.07895292379142917,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-02,75,34,2.2058823529411766,30000,2250000,75,115,2575,123375000,10,22.391304347826086,0.02912621359223301,0.2956521739130435,0.0182370820668693,0.09851513420902343,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-03,66,35,1.8857142857142857,30000,1980000,66,150,3045,150220000,10,20.3,0.02167487684729064,0.23333333333333334,0.013180668353082146,0.09289232934553131,331,7199,346340000,21.749244712990937,30,96,2.0,0.026670370884845116,0.29003021148036257,0.016631056187561357,0.09012012911532796,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-04,45,24,1.875,30000,1350000,45,99,2066,96820000,10,20.86868686868687,0.021781219748305904,0.24242424242424243,0.013943400123941335,0.08984753146176186,364,7686,370415000,21.115384615384617,30,93,2.0,0.02419984387197502,0.2554945054945055,0.01506418476573573,0.09375166500543886,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-05,35,18,1.9444444444444444,30000,1050000,35,60,1168,55855000,10,19.466666666666665,0.029965753424657533,0.3,0.018798675140990064,0.09988584474885845,309,6279,302895000,20.320388349514563,30,77,1.896103896103896,0.023252110208631948,0.24919093851132687,0.014460456593869162,0.09420856851871721,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-06,67,33,2.0303030303030303,30000,2010000,67,93,1884,86750000,10,20.258064516129032,0.03556263269639066,0.3548387096774194,0.023170028818443805,0.1002219648716464,252,5118,239425000,20.30952380952381,30,75,1.96,0.028722157092614303,0.2976190476190476,0.018419129163621175,0.09665178036075557,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-07,38,18,2.111111111111111,30000,1140000,38,59,1084,49590000,10,18.372881355932204,0.03505535055350553,0.3050847457627119,0.022988505747126436,0.11490364903649036,212,4136,192195000,19.50943396226415,30,69,2.028985507246377,0.033849129593810444,0.32547169811320753,0.021852805744166082,0.10500381955233173,642,13401,635355000,20.873831775700936,70,189,1.9947089947089947,0.028132228938138944,0.29439252336448596,0.01780107184172628,0.09645991106639154,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-08,95,51,1.8627450980392157,30000,2850000,95,144,3480,164995000,10,24.166666666666668,0.027298850574712645,0.3541666666666667,0.017273250704566805,0.07707910750507099,296,6448,301335000,21.783783783783782,30,102,1.9607843137254901,0.031017369727047148,0.34459459459459457,0.019911394295385534,0.09740157380440258,720,15302,727605000,21.252777777777776,70,213,1.9765258215962442,0.02751274343223108,0.29583333333333334,0.017358319417815984,0.09619222302548325,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-09,65,33,1.9696969696969697,30000,1950000,65,127,3051,144485000,10,24.023622047244096,0.021304490331039004,0.25984251968503935,0.01349621067930927,0.08199000824369555,330,7615,359070000,23.075757575757574,30,102,1.9411764705882353,0.026001313197636246,0.3090909090909091,0.016542735399782772,0.09132425492841896,732,15778,748715000,21.55464480874317,70,212,1.9386792452830188,0.026048928888325516,0.2896174863387978,0.016468215542629706,0.09383149074472212,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-10,50,23,2.1739130434782608,30000,1500000,50,83,1900,87920000,10,22.89156626506024,0.02631578947368421,0.27710843373493976,0.017060964513193812,0.09496567505720824,354,8431,397400000,23.816384180790962,30,107,1.9626168224299065,0.024908077333649626,0.3022598870056497,0.015853044791142426,0.0846782636019916,665,14633,686415000,22.004511278195487,70,200,1.975,0.02699378117952573,0.3007518796992481,0.017263608749808788,0.09412768298924741,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-11,51,25,2.04,30000,1530000,51,98,2229,102945000,10,22.744897959183675,0.02288021534320323,0.25510204081632654,0.014862305114381465,0.08969044414535667,308,7180,335350000,23.31168831168831,30,81,2.049382716049383,0.023119777158774373,0.262987012987013,0.014850156552855227,0.08888204248208681,664,14796,692540000,22.283132530120483,70,201,1.9950248756218905,0.027101919437685862,0.30271084337349397,0.01737083778554307,0.09410524194404667,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-12,58,29,2.0,30000,1740000,58,76,1778,83630000,10,23.394736842105264,0.03262092238470191,0.3815789473684211,0.020805930886045678,0.08548931383577053,257,5907,274495000,22.98443579766537,30,77,2.064935064935065,0.02691721686135094,0.29961089494163423,0.017377365707936392,0.09004847767944514,680,15406,720315000,22.655882352941177,70,212,2.0,0.02752174477476308,0.31176470588235294,0.017658940880031653,0.0920485946707484,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
