time_date,y_sales,dish_count_in_order_1d,dish_quantity_in_order_avg_1d,dish_base_price,dish_revenue_day_1d,dish_total_quantity_1d,day_order_count_1d,day_total_quantity_1d,day_total_revenue_1d,day_order_variety_1d,avg_order_size_1d,dish_sales_ratio_daily_1d,dish_order_ratio_daily_1d,dish_revenue_ratio_daily_1d,dish_order_size_ratio_1d,day_order_count_3d,day_total_quantity_3d,day_total_revenue_3d,avg_order_size_3d,day_order_variety_3d,dish_count_in_order_3d,dish_quantity_in_order_avg_3d,dish_sales_ratio_daily_3d,dish_order_ratio_daily_3d,dish_revenue_ratio_daily_3d,dish_order_size_ratio_3d,day_order_count_7d,day_total_quantity_7d,day_total_revenue_7d,avg_order_size_7d,day_order_variety_7d,dish_count_in_order_7d,dish_quantity_in_order_avg_7d,dish_sales_ratio_daily_7d,dish_order_ratio_daily_7d,dish_revenue_ratio_daily_7d,dish_order_size_ratio_7d,day_order_count_14d,day_total_quantity_14d,day_total_revenue_14d,avg_order_size_14d,day_order_variety_14d,dish_count_in_order_14d,dish_quantity_in_order_avg_14d,dish_sales_ratio_daily_14d,dish_order_ratio_daily_14d,dish_revenue_ratio_daily_14d,dish_order_size_ratio_14d,day_order_count_30d,day_total_quantity_30d,day_total_revenue_30d,avg_order_size_30d,day_order_variety_30d,dish_count_in_order_30d,dish_quantity_in_order_avg_30d,dish_sales_ratio_daily_30d,dish_order_ratio_daily_30d,dish_revenue_ratio_daily_30d,dish_order_size_ratio_30d
2024-01-01,43,24,1.7916666666666667,40000,1720000,43,66,1579,72745000,10,23.924242424242426,0.027232425585813805,0.36363636363636365,0.02364423671730016,0.07488917036098797,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-02,61,30,2.033333333333333,40000,2440000,61,115,2575,123375000,10,22.391304347826086,0.023689320388349516,0.2608695652173913,0.01977710233029382,0.09080906148867314,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-03,87,43,2.0232558139534884,40000,3480000,87,150,3045,150220000,10,20.3,0.02857142857142857,0.2866666666666667,0.023166023166023165,0.09966777408637874,331,7199,346340000,21.749244712990937,30,97,1.9690721649484537,0.026531462703153215,0.2930513595166163,0.022059248137668186,0.08845533531201327,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-04,55,28,1.9642857142857142,40000,2200000,55,99,2066,96820000,10,20.86868686868687,0.026621490803484995,0.2828282828282828,0.02272257797975625,0.09412598534089338,364,7686,370415000,21.115384615384617,30,101,2.00990099009901,0.026411657559198543,0.2774725274725275,0.021921358476303606,0.09486760697198175,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-05,26,13,2.0,40000,1040000,26,60,1168,55855000,10,19.466666666666665,0.02226027397260274,0.21666666666666667,0.0186196401396473,0.10273972602739727,309,6279,302895000,20.320388349514563,30,84,2.0,0.026755852842809364,0.27184466019417475,0.02218590600703214,0.09884449515155647,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-06,35,15,2.3333333333333335,40000,1400000,35,93,1884,86750000,10,20.258064516129032,0.018577494692144373,0.16129032258064516,0.016138328530259365,0.11518046709129512,252,5118,239425000,20.30952380952381,30,56,2.0714285714285716,0.022665103556076593,0.2222222222222222,0.019379764017959693,0.10401539281986193,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-07,29,16,1.8125,40000,1160000,29,59,1084,49590000,10,18.372881355932204,0.026752767527675275,0.2711864406779661,0.023391812865497075,0.09865083025830258,212,4136,192195000,19.50943396226415,30,44,2.0454545454545454,0.021760154738878143,0.20754716981132076,0.018730976352142357,0.10552367445899831,642,13401,635355000,20.873831775700936,70,169,1.9881656804733727,0.025072755764495188,0.2632398753894081,0.02115352834242274,0.09658043066484688,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-08,105,54,1.9444444444444444,40000,4200000,105,144,3480,164995000,10,24.166666666666668,0.03017241379310345,0.375,0.02545531682778266,0.08045977011494253,296,6448,301335000,21.783783783783782,30,85,1.988235294117647,0.02620967741935484,0.28716216216216217,0.022433504239467703,0.09809702248818009,720,15302,727605000,21.252777777777776,70,199,2.0,0.026009671938308717,0.2763888888888889,0.021880003573367418,0.09737623062969754,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-09,83,39,2.128205128205128,40000,3320000,83,127,3051,144485000,10,24.023622047244096,0.027204195345788267,0.30708661417322836,0.022978163823234247,0.08858802074141306,330,7615,359070000,23.075757575757574,30,109,1.9908256880733946,0.028496388706500328,0.3303030303030303,0.024173559473083243,0.08923287370488604,732,15778,748715000,21.55464480874317,70,208,2.019230769230769,0.026619343389529725,0.28415300546448086,0.022438444534969914,0.09705893909437467,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-10,48,24,2.0,40000,1920000,48,83,1900,87920000,10,22.89156626506024,0.02526315789473684,0.2891566265060241,0.02183803457688808,0.08736842105263158,354,8431,397400000,23.816384180790962,30,117,2.017094017094017,0.02799193452733958,0.3305084745762712,0.023754403623553095,0.08547207063632906,665,14633,686415000,22.004511278195487,70,189,2.015873015873016,0.0260370395680995,0.28421052631578947,0.022202312012412316,0.09530188866098221,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
